"check_id","pass","detail","checked_on","source"
"U_TY_condition_0653",TRUE,"limit=0.28000000; K=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0654",TRUE,"enumerated=0.88571429; E=0.88571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0654",TRUE,"feasible=TRUE; enumerated=0.64571429; B=0.64571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0654",TRUE,"active_feasible=TRUE; enumerated=0.31428571; C=0.31428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0654",TRUE,"actual=4,5,6; expected=4,5,6","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0654",TRUE,"exists=TRUE; E=0.88571429; B=0.64571429; C=0.31428571; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0654",TRUE,"E-C=0.57142857; o1-c=0.57142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0654",TRUE,"o0=0.20000000; c=0.02857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0654",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0654",TRUE,"limit=0.27657143; K=0.59657143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0655",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0655",TRUE,"feasible=TRUE; enumerated=0.65500000; B=0.65500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0655",TRUE,"active_feasible=TRUE; enumerated=0.32500000; C=0.32500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0655",TRUE,"actual=4,5,6,7; expected=4,5,6,7","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0655",TRUE,"exists=TRUE; E=0.90000000; B=0.65500000; C=0.32500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0655",TRUE,"E-C=0.57500000; o1-c=0.57500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0655",TRUE,"o0=0.20000000; c=0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0655",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0655",TRUE,"limit=0.27400000; K=0.59400000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0656",TRUE,"enumerated=0.88888889; E=0.88888889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0656",TRUE,"feasible=TRUE; enumerated=0.64222222; B=0.64222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0656",TRUE,"active_feasible=TRUE; enumerated=0.31111111; C=0.31111111","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0656",TRUE,"actual=5,6,7,8; expected=5,6,7,8","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0656",TRUE,"exists=TRUE; E=0.88888889; B=0.64222222; C=0.31111111; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0656",TRUE,"E-C=0.57777778; o1-c=0.57777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0656",TRUE,"o0=0.20000000; c=0.02222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0656",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0656",TRUE,"limit=0.27200000; K=0.59200000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0657",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0657",TRUE,"feasible=TRUE; enumerated=0.74500000; B=0.74500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0657",TRUE,"active_feasible=TRUE; enumerated=0.40000000; C=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0657",TRUE,"actual=1; expected=1","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0657",TRUE,"value=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0657",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0657",TRUE,"limit=0.22000000; K=0.54000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0658",TRUE,"enumerated=0.66666667; E=0.66666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0658",TRUE,"feasible=TRUE; enumerated=0.58666667; B=0.58666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0658",TRUE,"active_feasible=TRUE; enumerated=0.23333333; C=0.23333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0658",TRUE,"actual=2; expected=2","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0658",TRUE,"exists=TRUE; E=0.66666667; B=0.58666667; C=0.23333333; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0658",TRUE,"E-C=0.43333333; o1-c=0.43333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0658",TRUE,"o0=0.20000000; c=0.16666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0658",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0658",TRUE,"limit=0.16000000; K=0.48000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0659",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0659",TRUE,"feasible=TRUE; enumerated=0.62000000; B=0.62000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0659",TRUE,"active_feasible=TRUE; enumerated=0.27500000; C=0.27500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0659",TRUE,"actual=2,3; expected=2,3","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0659",TRUE,"exists=TRUE; E=0.75000000; B=0.62000000; C=0.27500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0659",TRUE,"E-C=0.47500000; o1-c=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0659",TRUE,"o0=0.20000000; c=0.12500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0659",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0659",TRUE,"limit=0.13000000; K=0.45000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0660",TRUE,"enumerated=0.70000000; E=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0660",TRUE,"feasible=TRUE; enumerated=0.55000000; B=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0660",TRUE,"active_feasible=TRUE; enumerated=0.20000000; C=0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0660",TRUE,"actual=3,4; expected=3,4","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0660",TRUE,"exists=TRUE; E=0.70000000; B=0.55000000; C=0.20000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0660",TRUE,"E-C=0.50000000; o1-c=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0660",TRUE,"o0=0.20000000; c=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0660",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0660",TRUE,"limit=0.11200000; K=0.43200000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0661",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0661",TRUE,"feasible=TRUE; enumerated=0.57833333; B=0.57833333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0661",TRUE,"active_feasible=TRUE; enumerated=0.23333333; C=0.23333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0661",TRUE,"actual=3,4; expected=3,4","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0661",TRUE,"exists=TRUE; E=0.75000000; B=0.57833333; C=0.23333333; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0661",TRUE,"E-C=0.51666667; o1-c=0.51666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0661",TRUE,"o0=0.20000000; c=0.08333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0661",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0661",TRUE,"limit=0.10000000; K=0.42000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0662",TRUE,"enumerated=0.71428571; E=0.71428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0662",TRUE,"feasible=TRUE; enumerated=0.53428571; B=0.53428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0662",TRUE,"active_feasible=TRUE; enumerated=0.18571429; C=0.18571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0662",TRUE,"actual=4,5; expected=4,5","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0662",TRUE,"exists=TRUE; E=0.71428571; B=0.53428571; C=0.18571429; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0662",TRUE,"E-C=0.52857143; o1-c=0.52857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0662",TRUE,"o0=0.20000000; c=0.07142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0662",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0662",TRUE,"limit=0.09142857; K=0.41142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0663",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0663",TRUE,"feasible=TRUE; enumerated=0.55750000; B=0.55750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0663",TRUE,"active_feasible=TRUE; enumerated=0.21250000; C=0.21250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0663",TRUE,"actual=4,5,6; expected=4,5,6","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0663",TRUE,"exists=TRUE; E=0.75000000; B=0.55750000; C=0.21250000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0663",TRUE,"E-C=0.53750000; o1-c=0.53750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0663",TRUE,"o0=0.20000000; c=0.06250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0663",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0663",TRUE,"limit=0.08500000; K=0.40500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0664",TRUE,"enumerated=0.72222222; E=0.72222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0664",TRUE,"feasible=TRUE; enumerated=0.52555556; B=0.52555556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0664",TRUE,"active_feasible=TRUE; enumerated=0.17777778; C=0.17777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0664",TRUE,"actual=5,6,7; expected=5,6,7","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0664",TRUE,"exists=TRUE; E=0.72222222; B=0.52555556; C=0.17777778; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0664",TRUE,"E-C=0.54444444; o1-c=0.54444444","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0664",TRUE,"o0=0.20000000; c=0.05555556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0664",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0664",TRUE,"limit=0.08000000; K=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0665",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0665",TRUE,"feasible=TRUE; enumerated=0.76500000; B=0.76500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0665",TRUE,"active_feasible=TRUE; enumerated=0.40000000; C=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0665",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0665",TRUE,"value=0.76500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0665",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0665",TRUE,"limit=0.07600000; K=0.39600000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0666",TRUE,"enumerated=0.40000000; E=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0666",TRUE,"feasible=TRUE; enumerated=0.48000000; B=0.48000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0666",TRUE,"active_feasible=TRUE; enumerated=0.10000000; C=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0666",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0666",TRUE,"exists=FALSE; E=0.40000000; B=0.48000000; C=0.10000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0666",TRUE,"E-C=0.30000000; o1-c=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0666",TRUE,"cutoff=0.50000000; mu=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0666",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0666",TRUE,"limit=-0.03200000; K=0.28800000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0667",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0667",TRUE,"feasible=TRUE; enumerated=0.54000000; B=0.54000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0667",TRUE,"active_feasible=TRUE; enumerated=0.17500000; C=0.17500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0667",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0667",TRUE,"exists=TRUE; E=0.55000000; B=0.54000000; C=0.17500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0667",TRUE,"E-C=0.37500000; o1-c=0.37500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0667",TRUE,"cutoff=0.07142857; mu=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0667",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0667",TRUE,"limit=-0.08600000; K=0.23400000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0668",TRUE,"enumerated=0.46000000; E=0.46000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0668",TRUE,"feasible=TRUE; enumerated=0.41400000; B=0.41400000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0668",TRUE,"active_feasible=TRUE; enumerated=0.04000000; C=0.04000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0668",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0668",TRUE,"exists=TRUE; E=0.46000000; B=0.41400000; C=0.04000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0668",TRUE,"E-C=0.42000000; o1-c=0.42000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0668",TRUE,"o0=0.20000000; c=0.18000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0668",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0668",TRUE,"limit=-0.11840000; K=0.20160000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0669",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0669",TRUE,"feasible=TRUE; enumerated=0.46500000; B=0.46500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0669",TRUE,"active_feasible=TRUE; enumerated=0.10000000; C=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0669",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0669",TRUE,"exists=TRUE; E=0.55000000; B=0.46500000; C=0.10000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0669",TRUE,"E-C=0.45000000; o1-c=0.45000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0669",TRUE,"o0=0.20000000; c=0.15000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0669",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0669",TRUE,"limit=-0.14000000; K=0.18000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0670",TRUE,"enumerated=0.48571429; E=0.48571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0670",TRUE,"feasible=TRUE; enumerated=0.38571429; B=0.38571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0670",TRUE,"active_feasible=TRUE; enumerated=0.01428571; C=0.01428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0670",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0670",TRUE,"exists=TRUE; E=0.48571429; B=0.38571429; C=0.01428571; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0670",TRUE,"E-C=0.47142857; o1-c=0.47142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0670",TRUE,"o0=0.20000000; c=0.12857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0670",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0670",TRUE,"limit=-0.15542857; K=0.16457143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0671",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0671",TRUE,"feasible=TRUE; enumerated=0.42750000; B=0.42750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0671",TRUE,"active_feasible=TRUE; enumerated=0.06250000; C=0.06250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0671",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0671",TRUE,"exists=TRUE; E=0.55000000; B=0.42750000; C=0.06250000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0671",TRUE,"E-C=0.48750000; o1-c=0.48750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0671",TRUE,"o0=0.20000000; c=0.11250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0671",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0671",TRUE,"limit=-0.16700000; K=0.15300000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0672",TRUE,"enumerated=0.50000000; E=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0672",TRUE,"feasible=TRUE; enumerated=0.37000000; B=0.37000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0672",TRUE,"active_feasible=TRUE; enumerated=0.00000000; C=0.00000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0672",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0672",TRUE,"exists=TRUE; E=0.50000000; B=0.37000000; C=0.00000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0672",TRUE,"E-C=0.50000000; o1-c=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0672",TRUE,"o0=0.20000000; c=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0672",TRUE,"bar_y=0.65000000; o1=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0672",TRUE,"limit=-0.17600000; K=0.14400000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0673",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
