"node","status","N","pair_id","o_0","o_1","beta","nu","cell_id","selected_class","proposer_payoff","H_theta_0","H_theta_1"
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1e-14,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,7.90004507083755e-13,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,8.00004507083755e-13,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,8.10004507083755e-13,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1.80000450708376e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1e-08,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1.00008000045071e-08,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1.00000800004507e-07,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.05,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.249999900001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.249999990001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25000000000099,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000000001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25000000000101,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000000002,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000010001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000100001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.5,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.75,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.95,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.99999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.999999999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.99999999999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1e-14,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1.76924637066909e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,2.75924637066908e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,2.76924637066909e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,2.77924637066909e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,3.76924637066908e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1e-08,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1.00027692463707e-08,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1.00002769246371e-07,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.05,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.249999900001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.249999990001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25000000000099,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000000001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25000000000101,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000000002,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000010001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000100001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.5,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.75,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.95,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.99999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.999999999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.99999999999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1e-14,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,2.84468185441993e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,3.83468185441993e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,3.84468185441993e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,3.85468185441993e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,4.84468185441993e-12,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1e-08,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1.00038446818544e-08,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1.00003844681854e-07,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.05,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.249999900001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.249999990001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25000000000099,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000000001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25000000000101,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000000002,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000010001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000100001,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.5,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.75,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.95,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.99999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.999999999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.99999999999999,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1,"N1-UNIQUE","E",1,0.249999999999,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,1e-14,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,1e-12,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,1e-08,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.05,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.249999899999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.249999989999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.249999999998,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.24999999999899,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.249999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.24999999999901,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.25,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.250000009999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.250000099999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.5,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.75,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.95,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.99999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.999999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0.99999999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,1,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,1e-14,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,1e-12,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,1e-08,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.05,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.249999899999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.249999989999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.249999999998,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.24999999999899,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.249999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.24999999999901,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.25,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.250000009999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.250000099999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.5,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.75,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.95,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.99999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.999999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,0.99999999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.9,1,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,1e-14,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,1e-12,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,1e-08,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.05,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.249999899999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.249999989999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.249999999998,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.24999999999899,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.249999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.24999999999901,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.25,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.250000009999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.250000099999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.5,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.75,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.95,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.99999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.999999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,0.99999999999999,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.99,1,"N1-UNIQUE","E",1,0.250000000001,0.4375
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,1e-14,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,1e-12,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,1e-08,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285713285714286,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285714185714286,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285714285704286,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285714285714186,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285714285714286,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285714285714386,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285714285724286,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285714385714286,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0285715285714286,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434781608695652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434782508695652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434782608685652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434782608695552,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434782608695652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434782608695752,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434782608705652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434782708695652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0434783608695652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.05,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857141857142857,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857142757142857,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857142857132857,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857142857142757,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857142857142857,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857142857142957,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857142857152857,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857142957142857,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.0857143857142857,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.25,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.5,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.75,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.95,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.99999999,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.999999999999,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,0.99999999999999,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.5,1,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.9,0,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.9,1e-14,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.9,1e-12,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.9,1e-08,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.9,0.0434781608695652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.9,0.0434782508695652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
"N1","PASS",7,"below",0.0416666666666667,0.0833333333333333,0.9,0.0434782608685652,"N1-UNIQUE","E",1,0.0416666666666667,0.0833333333333333
